ra,hd,hr,gl,bf,dec,proper,dist,mag,ci,spect,con
197.51344500000002,114447.0,4971.0,,17    CVn,38.498981,,63.2911,5.91,#ECEFFF,A9III-IV,Canes Venatici
197.787075,114435.0,4970.0,,,-42.232890999999995,,84.8896,5.78,#FCF3F4,F7IV,Centaurus
197.84683500000003,114474.0,4973.0,,,-43.368553000000006,,68.1663,5.24,#FFDFC0,K1/K2III,Centaurus
197.96418,114371.0,4966.0,,,-69.942017,,42.1053,5.92,#F6F3FB,F3IV/V,Musca
197.96856000000002,114710.0,4983.0,Gl 502,43Bet Com,27.878183,,9.1291,4.23,#FDF2EF,G0V,Coma Berenices
198.01351500000004,114613.0,4979.0,Gl 501.2,,-37.803022,,20.6697,4.85,#FFEFE4,G3V,Centaurus
198.01476,114642.0,4981.0,,53    Vir,-16.198601,,33.9098,5.04,#F9F3F8,F6V,Virgo
198.07338000000001,114529.0,4975.0,,,-59.920579000000004,,116.144,4.58,#C2D5FE,B8V,Centaurus
198.137175,114780.0,4986.0,,,11.556096,,257.0694,5.76,#FECA99,M0III,Virgo
198.20325,114570.0,4977.0,,,-66.226747,,90.7441,5.91,#CFDDFE,A0V(n),Musca
198.34734,114772.0,4985.0,,,-50.699829,,112.2334,5.9,#C8D9FD,B9V,Centaurus
198.428955,115004.0,4997.0,,,40.152885,,140.8451,4.94,#FFDEBF,K0III,Canes Venatici
198.545415,114946.0,4995.0,,55    Vir,-19.930947,,38.9712,5.31,#FFE8D3,G8III/IV,Virgo
198.550485,114835.0,4988.0,,,-58.683937,,109.1703,5.91,#FFDDBD,K0/K1III,Centaurus
198.56367,114837.0,4989.0,Gl 503A,,-59.103235,,18.1984,4.9,#FAF3F6,F7IV,Centaurus
198.572295,114533.0,4976.0,,,-78.44745400000001,,374.5318,5.84,#FFDFC1,F8Ib,Chamaeleon
198.63034500000003,115046.0,4998.0,,,11.331656,,146.6276,5.64,#FEC998,M0III,Virgo
198.68041499999998,114971.0,4996.0,,,-48.957021999999995,,72.1501,5.84,#FFDEBF,K0IV,Centaurus
198.8124,114911.0,4993.0,,Eta Mus,-67.894589,,117.3709,4.79,#C2D5FE,B8V,Musca
198.88323,115271.0,5004.0,,19    CVn,40.855199,,74.0741,5.77,#E1E9FF,A7V,Canes Venatici
198.99483,115202.0,5001.0,Gl 503.3,57    Vir,-19.943103,,38.4763,5.21,#FFE0C4,K1III,Virgo
199.19382000000002,115383.0,5011.0,Gl 504,59    Vir,9.424156,,17.5593,5.19,#FEF2EE,G0Vs,Virgo
199.221375,115310.0,5006.0,,,-31.506196000000003,,78.9889,5.1,#FFE3C9,K0III,Centaurus
199.30428,115211.0,5002.0,,,-66.783438,,366.3004,4.86,#FECB9A,K2Ib/II,Musca
199.308,115331.0,5008.0,,,-43.979479,,64.8929,5.82,#E0E8FF,Am,Centaurus
199.31510999999998,115478.0,5013.0,,,13.675751000000002,,99.5025,5.33,#FED2A9,K3III,Virgo
199.385685,115604.0,5017.0,,20    CVn,40.572608,,81.0373,4.72,#EDEFFF,F3III,Canes Venatici
199.40118,115521.0,5015.0,,60Sig Vir,5.469869,,207.0393,4.78,#FDC58E,M2III,Virgo
199.56051,115735.0,5023.0,,21    CVn,49.682062,,84.246,5.14,#C5D6FD,A0V,Canes Venatici
199.601445,115617.0,5019.0,Gl 506,61    Vir,-18.311196,,8.5551,4.74,#FFEEE2,G5V,Virgo
199.61551500000002,115723.0,5022.0,,,34.098304,,153.6098,5.81,#FED0A4,K4.5III,Canes Venatici
199.73038499999998,115659.0,5020.0,,46Gam Hya,-23.171512,,41.0341,2.99,#FFE5CD,G8III,Hydra
200.079,116010.0,5032.0,,23    CVn,40.150548,,156.0062,5.6,#FFD7B2,K1III,Canes Venatici
200.14943999999997,115892.0,5028.0,Gl 508.1,Iot Cen,-36.712295000000005,,18.0213,2.75,#D1DEFF,A2V,Centaurus
200.157645,115823.0,5026.0,,,-52.747825,,125.3133,5.47,#BED3FE,B6V,Centaurus
200.201415,115842.0,5027.0,,,-55.800688,,100000.0,6.0,#E6EBFF,B0.5Ia,Centaurus
200.240505,115912.0,5029.0,,,-46.880008000000004,,126.7427,5.76,#FFDCBB,K1III,Centaurus
200.423505,116160.0,5037.0,,,2.087243,,67.7048,5.69,#CEDDFE,A2V,Virgo
200.54036999999997,116235.0,5040.0,,64    Vir,5.154764,,65.9196,5.89,#D6E2FF,A2m,Virgo
200.56786499999998,116084.0,5036.0,,,-52.182956,,100000.0,5.81,#D2DFFF,B2.5Ib,Centaurus
200.658165,116087.0,5035.0,,,-60.988393,,108.6957,4.52,#BDD2FF,B3V,Centaurus
200.75464499999998,116292.0,5044.0,,63    Vir,-17.735274,,93.8086,5.36,#FFE2C7,K0III,Virgo
200.82873,116365.0,5047.0,,65    Vir,-4.924427,,381.6794,5.88,#FECD9E,K3III,Virgo
200.981205,116656.0,5054.0,NN 3783A,79Zet UMa,54.925362,Mizar,26.3089,2.23,#D0DEFE,A2V,Ursa Major
201.00192,116243.0,5041.0,,,-64.535668,,79.8085,4.52,#FFEAD7,G5III-IV,Centaurus
201.13844999999998,116568.0,5050.0,,66    Vir,-5.16401,,29.967,5.76,#F6F3FB,F3V,Virgo
201.27783,116706.0,5057.0,,,23.854419,,87.4891,5.75,#D4E0FF,A3IV,Coma Berenices
201.28041000000002,116244.0,5042.0,,Iot1Mus,-74.88781800000001,,67.7966,5.04,#FFDCBB,K0III,Musca
201.29824499999998,116658.0,5056.0,,67Alp Vir,-11.161322,Spica,76.5697,0.98,#B4CCFE,B1V,Virgo
201.306195,116842.0,5062.0,NN 3785,80    UMa,54.987958,Alcor,25.0564,3.99,#DEE7FF,A5V SB,Ursa Major
201.30852,116457.0,5048.0,,,-64.48514399999999,,39.2003,5.32,#F6F3FB,F2III,Centaurus
201.459855,116458.0,5049.0,,,-70.627248,,136.0544,5.65,#C7D8FD,Ap,Musca
201.53224499999996,116713.0,5058.0,,,-39.755107,,62.3441,5.11,#FFD8B4,Kp...,Centaurus
201.53349,117187.0,5073.0,,,72.391476,,359.7122,5.82,#FDC48D,M1III,Ursa Minor
201.54756,116831.0,5059.0,,,-1.1924709999999998,,78.3085,5.97,#E0E8FF,A7III,Virgo
201.569145,116957.0,5067.0,,,46.028055,,126.2626,5.88,#FFE2C7,K0III:,Canes Venatici
201.679875,116870.0,5064.0,,68    Vir,-12.707664,,134.9528,5.27,#FECB9B,K5III,Virgo
201.73382999999998,116835.0,5060.0,,,-41.497562,,598.8024,5.69,#FECB9B,K3III,Centaurus
201.73807499999998,117566.0,5091.0,,,78.643869,,87.6424,5.74,#FFECDC,G2.5IIIb,Camelopardalis
201.86318999999997,116976.0,5068.0,Gl 511.2,69    Vir,-15.973578,,85.9107,4.76,#FFDCBC,K1IIICN...,Virgo
202.107555,117176.0,5072.0,Gl 512.1,70    Vir,13.778787,,17.9856,4.97,#FFEEE2,G5V,Virgo
202.113045,117376.0,5085.0,,,59.945787,,71.3776,5.4,#C8D9FD,A1Vn,Ursa Major
202.30417500000001,117304.0,5081.0,,71    Vir,10.81831,,98.2318,5.65,#FFDEC0,K0III,Virgo
202.35522,117150.0,5071.0,,,-51.165134,,155.521,5.04,#D0DEFE,A0V,Centaurus
202.76107499999998,117440.0,5089.0,,,-39.407307,,277.7778,3.9,#FFD8B4,G8II/III,Centaurus
202.99119,117675.0,5095.0,,74    Vir,-6.255816,,122.549,4.68,#FDC690,M3III,Virgo
203.149605,117716.0,5097.0,,,-28.692768,,71.582,5.69,#CDDCFE,A0/A1V,Hydra
203.21518500000002,117789.0,5099.0,,75    Vir,-15.363012,,157.7287,5.52,#FFD6B0,K1III,Virgo
203.241975,117818.0,5100.0,,76    Vir,-10.165,,72.0981,5.21,#FFE3C9,K0III,Virgo
203.53047,118214.0,5109.0,,81    UMa,55.348434,,91.5751,5.6,#C8D8FD,A0V,Ursa Major
203.53305,118022.0,5105.0,,78    Vir,3.6589669999999996,,56.6572,4.92,#CDDBFE,A1p SrCrEu,Virgo
203.61374999999998,118232.0,5112.0,,24    CVn,49.015972999999995,,55.2792,4.68,#D9E4FF,A5V,Canes Venatici
203.668545,118054.0,5106.0,,,-13.214324,,148.1481,5.92,#CCDBFE,A0V,Virgo
203.67330000000004,118098.0,5107.0,NN 3792,79Zet Vir,-0.59582,,22.7118,3.38,#D7E2FF,A3V,Virgo
203.699145,118216.0,5110.0,,,37.182415,,45.6621,4.91,#F5F2FC,F2IV SB,Canes Venatici
203.88040499999997,118219.0,5111.0,,80    Vir,-5.396191,,97.1817,5.7,#FFE3CA,G6III,Virgo
204.2019,118349.0,5120.0,,,-26.495198,,81.5661,5.73,#E4EAFF,A7V+...,Hydra
204.24618,118508.0,5123.0,,,24.613297,,140.647,5.72,#FDC691,M2III,Boötes
204.27508500000002,118338.0,5118.0,,,-44.143203,,127.2265,5.96,#FFE4CC,G8/K0III,Centaurus
204.295965,118904.0,5139.0,,,71.24225200000001,,126.1034,5.5,#FFD6B1,K2III,Ursa Minor
204.30119999999997,118261.0,5113.0,,,-61.69185600000001,,35.727,5.63,#FAF3F6,F6V,Centaurus
204.34783500000003,118354.0,5121.0,,,-46.427879,,126.4223,5.91,#BFD3FE,B8V,Centaurus
204.36517500000002,118623.0,5127.0,,25    CVn,36.294897999999996,,60.9013,4.82,#E6ECFF,A7III,Canes Venatici
204.675315,118646.0,5128.0,,,-29.560867,,46.2749,5.81,#F7F3FA,F3V,Hydra
204.703995,118520.0,5124.0,,,-57.622717,,100000.0,6.0,#FFDAB8,G5Ib,Centaurus
204.87708,119024.0,5142.0,,82    UMa,52.92120799999999,,53.5906,5.46,#D7E2FF,A3Vn,Ursa Major
204.89424,118889.0,5138.0,,,10.746269,,59.988,5.57,#F1F1FE,F0V,Boötes
204.95232000000001,118799.0,5136.0,,,-40.051708000000005,,152.207,5.61,#FED3A9,K2/K3III,Centaurus
204.97194,118716.0,5132.0,,Eps Cen,-53.466393999999994,,131.0616,2.29,#BAD0FF,B1III,Centaurus
204.99933000000001,118767.0,5134.0,,,-49.949956,,157.4803,5.74,#FECA99,M8III,Centaurus
205.04484,118666.0,5130.0,,,-64.576553,,69.4444,5.79,#F5F2FC,F3III-IV,Centaurus
205.168635,119055.0,5144.0,,1    Boo,19.955719000000002,,100.6036,5.73,#CBDBFE,A1V,Boötes
205.18450500000003,119228.0,5154.0,,83    UMa,54.681633999999995,,160.5136,4.63,#FDC58F,M2IIIvar,Ursa Major
205.233855,117374.0,5084.0,,Kap Oct,-85.786043,,83.7521,5.56,#E0E8FF,A2m...,Octans
205.25978999999998,119126.0,5149.0,,2    Boo,22.495767999999998,,102.9866,5.63,#FFE1C4,G9III,Boötes
205.37437500000001,119476.0,5162.0,,,64.822411,,68.2128,5.85,#D2DFFF,A2V,Draco
205.403235,119149.0,5150.0,,82    Vir,-8.702983999999999,,156.25,5.03,#FDC58F,M2III,Virgo
205.436625,118991.0,5141.0,,,-54.559425,,83.1947,4.99,#C4D6FD,B8Vn+...,Centaurus
205.504605,118978.0,5140.0,,,-58.787078,,239.8082,5.38,#C6D7FD,B9IV,Centaurus
205.595685,120565.0,5203.0,,,82.752408,,122.549,5.92,#FFE1C6,G9III,Camelopardalis
205.66395,120084.0,5184.0,,,78.064437,,100.7049,5.91,#FFE1C5,G7III:,Ursa Minor
205.680945,119458.0,5161.0,,,34.989021,,146.8429,5.98,#FFE8D4,G5III,Canes Venatici
205.729305,119250.0,5155.0,,,-41.401043,,110.3753,5.96,#FFE0C3,K0III,Centaurus
205.733805,119159.0,5151.0,,,-56.767970999999996,,884.9558,6.0,#C1D4FE,B0.5III,Centaurus
205.76547,119425.0,5159.0,,84    Vir,3.537903,,73.0994,5.35,#FFDDBC,K1III,Virgo
205.91702999999998,119361.0,5157.0,,,-42.067521,,613.4969,5.96,#C2D5FE,B8III,Centaurus
206.12427,119605.0,5165.0,,83    Vir,-16.179072,,252.5253,5.55,#FFEAD9,G1IV/V,Virgo
206.403735,119752.0,5167.0,,,-26.116009,,87.0322,5.81,#CCDBFE,A0V,Hydra
206.42206499999998,119756.0,5168.0,Gl 525.1,1    Cen,-33.043721000000005,,19.4024,4.23,#F4F2FC,F3V,Centaurus
206.48466,119853.0,5173.0,,86    Vir,-12.426528,,124.6883,5.5,#FFE6CF,G8III,Virgo
206.55652500000002,120047.0,5179.0,,,41.088746,,52.5486,5.88,#E3EAFF,A5V,Canes Venatici
206.57946,120048.0,5180.0,,,38.503626000000004,,130.719,5.92,#FFE4CA,G9III,Canes Venatici
206.648595,120198.0,5187.0,,84    UMa,54.432679,,89.0472,5.68,#C5D7FD,B9p EuCr,Ursa Major
206.66406,119834.0,5172.0,,,-51.432766,,80.5153,4.64,#FFE3CA,G8/K0III,Centaurus
206.680515,120064.0,5182.0,,3    Boo,25.702236,,89.6861,5.97,#FCF3F4,F6IV-V,Boötes
206.7348,119921.0,5174.0,,,-36.251933,,133.8688,5.15,#C9D9FD,A0V,Centaurus
206.74915499999997,120164.0,5186.0,,,38.542697,,97.1817,5.51,#FFDFC2,K0III+...,Canes Venatici
206.81565,120136.0,5185.0,Gl 527A,4Tau Boo,17.456906,,15.6177,4.5,#FBF3F5,F7V,Boötes
206.85578999999996,120052.0,5181.0,,87    Vir,-17.859839,,207.4689,5.41,#FDC58F,M2III,Virgo
206.865075,119938.0,5175.0,,,-50.249291,,64.8508,5.92,#EBEEFF,A3m...,Centaurus
206.88531000000003,120315.0,5191.0,,85Eta UMa,49.313265,Alkaid,31.8674,1.85,#C0D4FE,B3V SB,Ursa Major
206.91078,119971.0,5176.0,,,-50.320682,,152.6718,5.46,#FED0A5,K2III,Centaurus
207.16140000000001,120420.0,5195.0,,,31.190206,,87.184,5.61,#FFDFC2,K0III,Canes Venatici
207.361365,120323.0,5192.0,,2    Cen,-34.450776,,56.1167,4.19,#FEC997,M5III,Centaurus
207.369345,120477.0,5200.0,,5Ups Boo,15.797904999999998,,80.7754,4.05,#FEC997,K5IIIvar,Boötes
207.37617,120307.0,5190.0,,Nu  Cen,-41.687709000000005,,133.8688,3.41,#B5CDFF,B2IV,Centaurus
207.404145,120324.0,5193.0,,Mu  Cen,-42.473732,,155.0388,3.47,#BAD0FF,B2IV-Ve,Centaurus
207.42846000000003,120539.0,5201.0,,6    Boo,21.264104999999997,,123.0012,4.92,#FECD9E,K4III,Boötes
207.43944,120787.0,5213.0,,,61.489313,,125.7862,5.97,#FFE2C8,G3V,Ursa Major
207.46786500000002,120452.0,5196.0,,89    Vir,-18.134168,,74.9064,4.96,#FFDEBF,K0III,Virgo
207.602835,120602.0,5205.0,,,5.497224,,154.7988,6.0,#FFE6CF,K0,Virgo
207.7884,120819.0,5215.0,,,34.664398999999996,,207.9002,5.89,#FDC58E,M2III,Canes Venatici
207.85807499999999,121130.0,5226.0,,10    Dra,64.723272,,113.8952,4.58,#FDC793,M3III,Draco
207.94675500000002,120640.0,5206.0,,,-46.898666,,487.8049,5.77,#BCD1FF,B2Vp,Centaurus
207.94761,120404.0,5194.0,,,-69.401258,,223.2143,5.73,#FDC289,K5/M0III,Circinus
207.94782,120933.0,5219.0,,,34.44424,,184.1621,4.76,#FDC690,K5III,Canes Venatici
207.95668500000002,120709.0,5210.0,,3    Cen,-32.994089,,105.3741,4.32,#BDD2FF,B5,Centaurus
208.02031499999998,120642.0,5207.0,,,-52.811530000000005,,79.6813,5.26,#C2D5FE,B9Vn,Centaurus
208.29288000000003,121164.0,5229.0,,,28.648131,,65.7462,5.91,#E2E9FF,A7V,Canes Venatici
208.302255,120955.0,5221.0,,4    Cen,-31.927612,,195.3125,4.75,#BFD3FE,B4IV,Centaurus
208.303875,121107.0,5225.0,,7    Boo,17.932868,,211.4165,5.71,#FFE8D5,G5III,Boötes
208.386555,120987.0,5222.0,,,-35.664248,,52.2739,5.53,#F8F3F9,F3V,Centaurus
208.42959,120908.0,5217.0,,,-53.373323,,276.2431,5.87,#CADAFD,B5III,Centaurus
208.46260500000002,121409.0,5238.0,,86    UMa,53.728677000000005,,146.8429,5.7,#C6D7FD,A0V,Ursa Major
208.48851,120991.0,5223.0,,,-47.128164,,100000.0,5.83,#C4D6FD,B2IIIe,Centaurus
208.671165,121370.0,5235.0,Gl 534,8Eta Boo,18.397717,Mufrid,11.396,2.68,#FDF2EF,G0IV,Boötes
208.675605,121299.0,5232.0,,90    Vir,-1.503125,,75.5858,5.16,#FFDCBC,K2III,Virgo
208.70469,120913.0,5218.0,,,-67.6521,,289.0173,5.74,#FECA99,K2III,Circinus
208.80063,121190.0,5230.0,,,-52.160821999999996,,108.2251,5.66,#C3D5FE,B8V,Centaurus
208.885005,121263.0,5231.0,,Zet Cen,-47.288375,,117.096,2.55,#BAD0FF,B2.5IV,Centaurus
208.912395,120213.0,5188.0,,,-82.66619,,245.7002,5.95,#FECEA0,K2/K3III:p,Chamaeleon
209.08255499999999,121416.0,5239.0,,,-46.592948,,97.561,5.82,#FFDAB8,K0IV,Centaurus
209.11615499999996,121607.0,5244.0,,92    Vir,1.050581,,90.2527,5.9,#E4EAFF,A8V,Virgo
209.13733500000004,121384.0,5236.0,Gl 534.1A,,-54.704665000000006,,38.6997,6.0,#FFEBDB,G8V,Centaurus
209.142405,121710.0,5247.0,,9    Boo,27.492082,,178.2531,5.02,#FECC9D,K3IIIvar,Boötes
209.41213499999998,121474.0,5241.0,,,-63.686696,,64.2674,4.71,#FFDDBE,K4III,Centaurus
209.56779,121743.0,5248.0,,Phi Cen,-42.100753000000005,,161.0306,3.83,#B5CDFF,B2IV,Centaurus
209.629785,121847.0,5250.0,,47    Hya,-24.972248999999998,,102.0408,5.2,#C1D4FE,B8V,Hydra
209.66218500000002,121996.0,5255.0,,10    Boo,21.696219,,144.7178,5.76,#C9D9FD,A0Vs,Boötes
209.669805,121790.0,5249.0,,Ups1Cen,-44.803584,,131.0616,3.87,#B7CEFF,B2IV-V,Centaurus
209.822805,121853.0,5251.0,,,-50.369647,,106.1571,5.92,#FFE3C9,G8/K0III,Centaurus
210.000555,122066.0,5257.0,,48    Hya,-25.010403,,55.991,5.77,#FAF3F7,F6V,Hydra
210.21893999999998,121932.0,5253.0,,,-66.26890999999999,,76.1035,5.96,#F1F1FE,F0V,Circinus
210.335115,122365.0,5262.0,,,8.894906,,82.85,5.98,#D4E0FF,A2V,Boötes
210.411645,122408.0,5264.0,,93Tau Vir,1.544532,,68.9655,4.23,#D8E3FF,A3V,Virgo
210.43122,122223.0,5260.0,,Ups2Cen,-45.603421000000004,,389.1051,4.34,#FEF2ED,F6II,Centaurus
210.59493,122430.0,5265.0,,,-27.429772999999997,,134.7709,5.47,#FED1A7,K2/K3III,Hydra
210.860565,122438.0,5266.0,,,-56.213434,,167.2241,5.93,#FFD7B2,K2III,Centaurus
210.955935,122451.0,5267.0,,Bet Cen,-60.373039,Hadar,120.1923,0.61,#B4CDFF,B1III,Centaurus
211.097475,123299.0,5291.0,,11Alp Dra,64.37585,Thuban,92.9368,3.67,#C5D6FD,A0III SB,Draco
211.33354500000002,122250.0,5261.0,,The Aps,-76.796752,,113.1222,5.69,#FFD5AF,M6.5III,Apus
211.51155,122980.0,5285.0,,Chi Cen,-41.179633,,156.4945,4.36,#B8CFFF,B2V,Centaurus
211.592895,123123.0,5287.0,Gl 538.1,49Pi  Hya,-26.682361,,30.9598,3.25,#FFDDBC,K2III,Hydra
211.670925,123139.0,5288.0,Gl 539,5The Cen,-36.369954,Menkent,18.0343,2.06,#FFE0C4,K0IIIb,Centaurus
211.67844,123255.0,5290.0,,95    Vir,-9.313514999999999,,58.0383,5.46,#F1F1FE,F2IV,Virgo
211.98231,123657.0,5299.0,,,43.854452,,157.2327,5.13,#FECA99,M4.2III,Boötes
212.07217500000002,123782.0,5300.0,,13    Boo,49.458166999999996,,168.3502,5.26,#FDC58E,M2III,Boötes
212.21247,124547.0,5321.0,,4    UMi,77.547514,,140.056,4.8,#FED0A4,K3III,Ursa Minor
212.39601,123515.0,5296.0,,,-51.504672,,251.2563,5.96,#C4D6FD,B9IV,Centaurus
212.47863,123569.0,5297.0,,,-53.438945999999994,,55.9284,4.74,#FFE4CB,G8III,Centaurus
212.59972499999998,123999.0,5304.0,Wo 9470,12    Boo,25.091677,,37.4251,4.82,#FCF3F2,F9IVw,Boötes
212.71035,123934.0,5301.0,,,-16.30203,,141.2429,4.93,#FDC38A,M1III,Virgo
213.01683,124730.0,5334.0,,,69.432548,,131.2336,5.18,#FDC691,M2III,Ursa Minor
213.06585,124224.0,5313.0,,,2.4094330000000004,,79.1766,4.99,#BFD3FE,B9p Si,Virgo
213.191775,124206.0,5312.0,Gl 540.1,50    Hya,-27.261186,,66.7111,5.07,#FFDBB9,K2III,Hydra
213.223935,124294.0,5315.0,,98Kap Vir,-10.273702,,78.125,4.18,#FED2A7,K3III,Virgo
213.31839000000002,124147.0,5308.0,,,-53.665673999999996,,653.5948,5.53,#FECD9E,K5III+...,Centaurus
213.37077,124675.0,5329.0,,17Kap2Boo,51.789965,,50.1002,4.53,#E5EBFF,A8IV,Boötes
213.41995500000002,124425.0,5317.0,,,-0.845463,,59.3824,5.89,#FAF3F6,F7Vw,Virgo
213.52159500000002,124570.0,5323.0,,14    Boo,12.959444,,33.9213,5.53,#FCF3F2,F6IV,Boötes
213.677865,124433.0,5318.0,,,-41.837495000000004,,136.612,5.61,#FFE4CC,G8III,Centaurus
213.71186999999998,124679.0,5330.0,,15    Boo,10.100610000000001,,81.2348,5.29,#FFE1C5,K1III,Boötes
213.73811999999998,124367.0,5316.0,,,-57.086126,,147.7105,5.03,#C2D5FE,B4Vne,Centaurus
213.850365,124683.0,5332.0,,,-18.200689999999998,,75.643,5.53,#C9D9FD,A0V,Virgo
213.91544999999996,124897.0,5340.0,Gl 541,16Alp Boo,19.18241,Arcturus,11.2575,-0.05,#FFD5AF,K2IIIp,Boötes
214.00361999999998,124850.0,5338.0,Wo 9473,99Iot Vir,-6.000547,,22.237,4.07,#FBF3F5,F7V,Virgo
214.04158500000003,125161.0,5350.0,Wo 9474A,21Iot Boo,51.367231,,29.0698,4.75,#E6EBFF,A9V,Boötes
214.09610999999998,125162.0,5351.0,NN 3837,19Lam Boo,46.088305,,30.3582,4.18,#D3E0FF,A0sh,Boötes
214.161345,124471.0,5320.0,,,-66.58789399999999,,400.0,5.72,#C1D4FE,B1.5III,Circinus
214.368555,125180.0,5352.0,,,15.263379999999998,,233.6449,5.84,#FDC38B,M3III,Boötes
214.49925000000002,125351.0,5361.0,,,35.509505,,71.582,4.8,#FFDEC0,K1III,Boötes
214.55815499999997,123998.0,5303.0,,Eta Aps,-81.00776,,42.337,4.89,#E7ECFF,A2m...,Apus
214.65940499999996,125248.0,5355.0,,,-18.715968,,102.0408,5.86,#CBDAFE,Ap Si(Cr),Virgo
214.75383,125276.0,5356.0,Gl 542.1A,,-25.815426000000002,,18.0343,5.87,#FBF3F4,F7Vw,Hydra
214.77747000000002,125337.0,5359.0,,100Lam Vir,-13.371095,,57.1755,4.52,#D9E3FF,A1V,Virgo
214.81782,125451.0,5365.0,NN 3841,18    Boo,13.004299000000001,,26.096,5.41,#F4F2FD,F5IV,Boötes
214.84952999999996,125283.0,5357.0,,,-37.002907,,73.4754,5.93,#D3E0FF,A1V,Centaurus
214.85093999999998,125238.0,5354.0,,Iot Lup,-46.058093,,103.6269,3.55,#B9D0FF,B2.5IV,Lupus
214.885335,125454.0,5366.0,,102Ups Vir,-2.265518,,80.1925,5.14,#FFE0C3,G9III,Virgo
214.938495,125560.0,5370.0,,20    Boo,16.306948000000002,,57.3394,4.84,#FFD6B0,K3III,Boötes
214.96502999999998,125158.0,5349.0,,,-61.272971999999996,,48.3559,5.22,#EBEEFF,Am,Centaurus
215.04043500000003,125383.0,5362.0,,,-43.058842999999996,,113.1222,5.55,#FFE6CE,G8III,Lupus
215.081445,125288.0,5358.0,,,-56.386497,,375.9398,4.3,#D3E0FF,B6Ib,Centaurus
215.13934500000002,125473.0,5367.0,,Psi Cen,-37.885295,,79.3651,4.05,#C6D7FD,A0IV,Centaurus
215.177385,125442.0,5364.0,,,-45.187059999999995,,43.554,4.78,#EEEFFF,F0IV,Lupus
215.58217500000003,125745.0,5376.0,,,-34.786792,,420.1681,5.57,#C1D4FE,B8V,Centaurus
215.59661999999997,124771.0,5336.0,,Eps Aps,-80.10894499999999,,197.6285,5.06,#C0D3FE,B4V,Apus
215.654565,125628.0,5371.0,,,-58.459117000000006,,117.5088,4.76,#FFEBDA,G8/K1 + F/G,Centaurus
215.75933999999998,125823.0,5378.0,,,-39.511819,,140.2525,4.41,#B9D0FF,B2V,Centaurus
215.77413,125932.0,5381.0,,51    Hya,-27.754016999999997,,48.2625,4.78,#FED3A9,K3III,Hydra
215.84457,126128.0,5385.0,,,8.446617,,65.9196,4.86,#CADAFE,A0V,Boötes
215.95251,125869.0,5380.0,,,-53.176232999999996,,112.9944,5.99,#FFDCBC,K1III,Lupus
216.003645,126200.0,5388.0,,,8.243969,,135.5014,5.94,#D1DEFE,A3V,Boötes
216.047265,126248.0,5392.0,,,5.820131,,48.7567,5.1,#D8E3FF,A5V,Virgo
216.20261999999997,126218.0,5390.0,,,-24.80631,,140.647,5.34,#FFE3C9,K0III,Libra
216.27639,125835.0,5379.0,,,-68.19533299999999,,621.118,5.56,#F7F3FA,A3Ib,Circinus
216.299505,126660.0,5404.0,Gl 549A,23The Boo,51.850744,,14.5307,4.04,#FAF3F6,F7V,Boötes
216.534285,126341.0,5395.0,,Tau1Lup,-45.221424,,334.4482,4.56,#BCD2FF,B2IV,Lupus
216.54503999999997,126354.0,5396.0,,Tau2Lup,-45.379276000000004,,97.8474,4.33,#F7F3FA,A7:+...,Lupus
216.61402500000003,126661.0,5405.0,,22    Boo,19.2269,,89.1266,5.4,#E5EBFF,F0m,Boötes
216.73201500000002,124882.0,5339.0,,Del Oct,-83.667884,,91.659,4.31,#FED3A9,K2III,Octans
216.779595,126241.0,5391.0,,,-65.821646,,277.0083,5.87,#FECA99,K3III,Circinus
216.80088,126504.0,5401.0,,,-46.134254,,67.8426,5.83,#EEEFFF,Am,Lupus
216.88137,127700.0,5430.0,,5    UMi,75.695993,,110.011,4.25,#FECD9E,K4III,Ursa Minor
217.04346000000004,126769.0,5407.0,,52    Hya,-29.491638000000002,,120.6273,4.97,#C2D5FE,B7/B8V,Hydra
217.05057000000002,126868.0,5409.0,Gl 550.2A,105Phi Vir,-2.227957,,36.2582,4.81,#FFEFE4,G2III,Virgo
217.15795500000002,127243.0,5420.0,,24    Boo,49.844851,,100.0,5.58,#FFE8D3,G3IV,Boötes
217.17384,126927.0,5410.0,,106    Vir,-6.900536,,191.5709,5.42,#FECA99,K5III,Virgo
217.46049,127167.0,5418.0,,,0.8289290000000001,,79.3021,5.96,#DDE6FF,A5IV,Virgo
217.53598499999998,126981.0,5412.0,,,-45.321355,,146.1988,5.51,#C1D4FE,B8Vn,Lupus
217.58734500000003,126983.0,5413.0,,,-49.519018,,62.3441,5.38,#D0DDFE,A1V,Lupus
217.79517,127193.0,5419.0,,,-38.869708,,96.6184,5.99,#FFDEBF,K1III,Centaurus
217.81835999999998,126862.0,5408.0,,,-67.717197,,76.0456,5.84,#FFE1C5,K1III,Circinus
217.9575,127665.0,5429.0,,25Rho Boo,30.371437,,49.0918,3.57,#FED3AA,K3III,Boötes
218.01953999999998,127762.0,5435.0,,27Gam Boo,38.308253,,26.6099,3.04,#E1E8FF,A7IIIvar,Boötes
218.084295,127726.0,5433.0,,,26.677284000000004,,73.6377,6.0,#E5EBFF,A7Vn,Boötes
218.12889,128000.0,5442.0,,,55.39801,,190.1141,5.74,#FEC996,K5III,Draco
218.13560999999999,127739.0,5434.0,,26    Boo,22.260059,,54.0249,5.91,#F4F2FC,F2IV,Boötes
